0	medycyna	adventitia	8
0	medycyna	adzać	9
1	medycyna	adzart	1
0	medycyna	adzcnie	1
1	medycyna	adzenie	72
1	medycyna	adzic	12
1	medycyna	adzić	25
0	medycyna	aeczny	1
0	medycyna	aedes	4
0	medycyna	aedificanday	1
0	medycyna	aegypty	3
0	medycyna	aehromatynów	2
0	medycyna	aelheris	1
0	medycyna	aenge	1
0	medycyna	aengenendt	2
0	medycyna	aerial	2
0	medycyna	aerienny	9
0	medycyna	aeroh	1
0	medycyna	aerophagia	5
0	medycyna	aerzt	1
0	medycyna	aerztezeitung	1
0	medycyna	aerztl	14
0	medycyna	aerztlichy	73
0	medycyna	aerztlichnia	7
0	medycyna	aesce	2
0	medycyna	aesculapia	1
0	medycyna	aether	10
0	medycyna	aetheris	21
0	medycyna	aethiologia	2
0	medycyna	aethylium	5
0	medycyna	aetiologia	39
0	medycyna	aetioporfiryna	6
0	medycyna	aetius	6
0	medycyna	aezkolwiek	87
0	medycyna	afatyczno	2
1	medycyna	afazjq	3
0	medycyna	afebrilny	1
0	medycyna	afebryn	2
0	medycyna	afectia	2
0	medycyna	afektv	2
0	medycyna	afenil	45
0	medycyna	afeniel	2
0	medycyna	aferyczny	2
0	medycyna	affaiblissement	7
0	medycyna	affectibus	1
0	medycyna	affections	175
0	medycyna	afferentia	1
0	medycyna	affirmations	2
0	medycyna	aficzny	1
0	medycyna	african	2
0	medycyna	africać	3
0	medycyna	afrophicans	1
0	medycyna	after	14
0	medycyna	afters	1
0	medycyna	afybór	2
0	medycyna	agadnienie	10
0	medycyna	agaletzkajać	2
0	medycyna	agapow	1
0	medycyna	agdhura	1
0	medycyna	ageneś	2
0	medycyna	agentia	3
0	medycyna	agger	2
0	medycyna	agglutination	3
0	medycyna	agglutynować	5
0	medycyna	aggregaty	3
0	medycyna	aggressyn	1
0	medycyna	agiel	1
0	medycyna	agister	15
0	medycyna	agitans	18
0	medycyna	agitation	3
0	medycyna	aglica	9
0	medycyna	aglola	2
0	medycyna	aglutynaćja	1
0	medycyna	aglutynaejl	1
0	medycyna	aglutynujqka	1
0	medycyna	agna	1
0	medycyna	agomensin	43
0	medycyna	agomensina	5
0	medycyna	agomensyn	4
0	medycyna	agomenzyna	5
0	medycyna	agonawać	2
0	medycyna	agostoni	2
0	medycyna	agramrlocytoza	1
0	medycyna	agranula	4
0	medycyna	agranulocytoses	1
0	medycyna	agranulocytosis	18
0	medycyna	agrawka	1
0	medycyna	agrium	3
0	medycyna	agricola	4
0	medycyna	agricultury	1
0	medycyna	aguirry	6
0	medycyna	agować	3
0	medycyna	agunt	7
1	medycyna	aguryna	2
0	medycyna	ahlgrena	6
0	medycyna	ahnel	1
0	medycyna	ahnlichy	5
0	medycyna	ahstynencja	1
0	medycyna	ahy	31
0	medycyna	aichać	4
0	medycyna	aiderer	1
0	medycyna	aigue	83
0	medycyna	aikohój	4
0	medycyna	ailbo	1
0	medycyna	ailergć	4
0	medycyna	aimes	1
0	medycyna	aimmy	2
0	medycyna	ainbpbg	1
0	medycyna	ainianin	1
0	medycyna	ainie	1
0	medycyna	ainy	217
0	medycyna	ainty	1
0	medycyna	aippermanównać	2
0	medycyna	airies	1
0	medycyna	airol	21
0	medycyna	airzymywaly	1
0	medycyna	ajczliscie	1
0	medycyna	ajhardo	7
0	medycyna	ajle	32
0	medycyna	ajmniej	7
0	medycyna	ajnowy	10
0	medycyna	ajodpowicdny	1
0	medycyna	ajopornie	1
0	medycyna	ajouć	7
0	medycyna	ajpierw	10
0	medycyna	ajqcy	2
0	medycyna	ajwyzy	10
0	medycyna	ajzner	6
0	medycyna	akademice	1
0	medycyna	akademick	11
0	medycyna	akademieki	7
0	medycyna	akademjl	6
0	medycyna	akanthosis	1
0	medycyna	akantotycznyeh	2
0	medycyna	akarbia	4
0	medycyna	akazać	9
0	medycyna	akaźny	2
0	medycyna	akcentować	2
0	medycyna	akcjl	8
0	medycyna	akcjq	36
0	medycyna	akesson	3
0	medycyna	akitake	2
0	medycyna	akkering	2
0	medycyna	akndy	1
0	medycyna	aknienie	3
0	medycyna	akoby	5
0	medycyna	akowy	11
0	medycyna	akroasphyxie	2
0	medycyna	akromega	1
0	medycyna	akromegal	1
0	medycyna	akromegalik	5
0	medycyna	akromegałia	1
0	medycyna	akroparestezja	6
0	medycyna	akrzepa	2
0	medycyna	aksch	1
0	medycyna	aksenfeld	1
0	medycyna	aktd	1
0	medycyna	akteria	5
0	medycyna	akterystyczny	2
0	medycyna	aktiengesellschafta	14
0	medycyna	aktinolog	1
0	medycyna	aktrtwić	2
0	medycyna	aktualn	18
0	medycyna	aktualncgo	1
0	medycyna	aktualno	9
0	medycyna	aktualnq	12
0	medycyna	aktuell	2
0	medycyna	aktyka	2
0	medycyna	aktynomykoza	1
0	medycyna	aktywalny	2
0	medycyna	akumetryczny	4
0	medycyna	akusz	4
0	medycyna	alacet	2
0	medycyna	alalność	2
0	medycyna	alama	12
0	medycyna	alanie	11
0	medycyna	alari	4
0	medycyna	alarmujqcy	9
0	medycyna	alarum	2
1	medycyna	alastrim	3
0	medycyna	albać	1
0	medycyna	albaoginąć	1
0	medycyna	albćy	2
0	medycyna	albey	46
0	medycyna	albeeschnia	2
0	medycyna	albjon	3
0	medycyna	albot	7
0	medycyna	alboty	1
0	medycyna	albowicm	4
0	medycyna	albrand	5
0	medycyna	albumin	6
0	medycyna	albumoza	32
0	medycyna	albus	37
0	medycyna	alcalemia	3
0	medycyna	alcaligenes	7
0	medycyna	alcaliny	27
0	medycyna	alcan	4
0	medycyna	alcheć	4
0	medycyna	alcoholismus	4
0	medycyna	alcool	4
0	medycyna	alcooliques	3
0	medycyna	alcoolismy	2
0	medycyna	aldor	1
0	medycyna	aleja	3
0	medycyna	aleksan	2
0	medycyna	aleksandlić	1
0	medycyna	aleksandr	1
0	medycyna	aleksiejew	1
0	medycyna	aleksiewicz	48
0	medycyna	aleksiewiczowy	3
0	medycyna	aleksis	1
0	medycyna	aleln	1
0	medycyna	alembek	11
0	medycyna	aleppa	1
1	medycyna	alergiczno	6
0	medycyna	alessandra	7
0	medycyna	alessandrinia	4
0	medycyna	aleukemica	2
0	medycyna	aleukć	5
0	medycyna	alexanćlro	1
0	medycyna	alezais	1
0	medycyna	ałek	2
0	medycyna	ałlelowy	2
0	medycyna	ałłergia	1
0	medycyna	ałmanzor	2
0	medycyna	ały	10
0	medycyna	am	21
0	medycyna	amaray	6
1	medycyna	amaragaglia	1
0	medycyna	amat	1
0	medycyna	amato	4
1	medycyna	amauroza	20
0	medycyna	ambard	79
0	medycyna	ambiens	2
0	medycyna	ambilaterales	1
0	medycyna	ambilateralis	15
0	medycyna	ambinon	2
0	medycyna	ambroise	5
0	medycyna	ambros	8
0	medycyna	ambrosius	18
0	medycyna	ambroza	3
0	medycyna	ambróżić	1
0	medycyna	ambulant	23
0	medycyna	ambulato	2
0	medycyna	ambulatoriow	31
0	medycyna	ambulatorć	2
1	medycyna	ambulatorj	6
0	medycyna	ambulatoryjn	36
0	medycyna	ambulatory	2
0	medycyna	ambulatrojum	1
1	medycyna	amebjaz	1
0	medycyna	ameisen	17
0	medycyna	ameisenównać	1
1	medycyna	amelina	4
0	medycyna	amenda	1
0	medycyna	amenilla	6
0	medycyna	amenorrboy	2
0	medycyna	americaina	1
0	medycyna	american	228
0	medycyna	americanos	1
0	medycyna	americanus	2
0	medycyna	amerling	1
0	medycyna	amernorrheum	1
0	medycyna	amerykaitsey	2
0	medycyna	amerykaitski	4
0	medycyna	amerykansey	14
0	medycyna	amerykanski	522
0	medycyna	amerykańsk	8
0	medycyna	amerykariski	8
0	medycyna	amerykonski	2
1	medycyna	amfotropowy	18
0	medycyna	amhulatorium	3
0	medycyna	amhulatoryjny	4
1	medycyna	amidon	2
0	medycyna	amidopyrina	7
1	medycyna	amidyny	1
0	medycyna	amiętnik	3
1	medycyna	amilibia	1
1	medycyna	aminowyeh	4
0	medycyna	amiostatyczny	2
1	medycyna	amiostaza	2
0	medycyna	amittit	1
0	medycyna	amknięcie	1
0	medycyna	ammonia	26
0	medycyna	ammonis	1
0	medycyna	ammonium	43
1	medycyna	amnestja	1
0	medycyna	amoeba	7
0	medycyna	amoksemia	1
1	medycyna	amonia	2
1	medycyna	amoniakotwórczy	3
0	medycyna	amoninia	2
1	medycyna	amonium	9
0	medycyna	amonjak	387
0	medycyna	amonna	4
0	medycyna	amorba	2
0	medycyna	amosfera	1
0	medycyna	ampfera	1
0	medycyna	amphibiens	2
0	medycyna	amplitudfi	1
0	medycyna	ampoules	62
0	medycyna	amprina	2
0	medycyna	ampulay	34
0	medycyna	ampulk	45
0	medycyna	ampulka	1404
0	medycyna	ampull	12
0	medycyna	ampullay	4
0	medycyna	ampulla	8
0	medycyna	amputaej	1
0	medycyna	amputatia	49
0	medycyna	amygdal	1
0	medycyna	amygdalay	2
0	medycyna	amygdalitis	3
0	medycyna	amylenhydrat	5
0	medycyna	amyloidosis	9
1	medycyna	amyloidowy	10
1	medycyna	amylolityczny	8
0	medycyna	amylum	20
0	medycyna	amyostatischy	2
0	medycyna	amyotonia	3
0	medycyna	amyotrophica	22
0	medycyna	amyotrophicay	1
0	medycyna	amytalowy	2
0	medycyna	amytol	1
0	medycyna	amzelówny	2
1	medycyna	anabina	2
1	medycyna	anabol	3
0	medycyna	anaerobiotyczny	2
0	medycyna	anaestezja	3
0	medycyna	anaesthes	1
0	medycyna	anaesthesinia	12
0	medycyna	anaesthesinum	2
0	medycyna	anaethes	1
0	medycyna	anafilak	1
1	medycyna	anafilaktoidalny	39
0	medycyna	anafilakt	10
0	medycyna	anafilaktycżny	3
0	medycyna	anafilaktylzny	1
1	medycyna	anafilaktyzować	2
1	medycyna	anafilaldoidalny	1
1	medycyna	anafilotoksyn	7
0	medycyna	anafomia	2
0	medycyna	anaftlaksjl	1
0	medycyna	anagotoksycznq	1
0	medycyna	anagotoksyczny	3
0	medycyna	analeptica	5
0	medycyna	analgeś	5
0	medycyna	analgetica	7
0	medycyna	analgeticum	57
0	medycyna	analitycus	1
0	medycyna	analno	1
0	medycyna	anala	9
0	medycyna	analogicz	1
0	medycyna	analogny	2
0	medycyna	analogiezny	37
0	medycyna	analogisierung	2
0	medycyna	analogć	88
0	medycyna	analomiczny	20
0	medycyna	analyses	8
0	medycyna	analysia	1
0	medycyna	analysis	12
0	medycyna	analysta	3
0	medycyna	an	20
0	medycyna	anamit	1
0	medycyna	anamncstycznie	2
0	medycyna	anaphylactica	1
0	medycyna	anaphylactique	3
0	medycyna	anaphylaxie	5
0	medycyna	anarchja	11
0	medycyna	anasiewicz	8
0	medycyna	anast	4
0	medycyna	anastil	8
0	medycyna	anastomo	1
0	medycyna	anastomose	8
0	medycyna	anastomosna	32
0	medycyna	anastomosieren	2
0	medycyna	anastomosierende	2
0	medycyna	anastomosierenden	2
0	medycyna	anatoirria	2
0	medycyna	anatoka	2
0	medycyna	anatolnja	1
0	medycyna	anatomen	5
0	medycyna	anatomicalić	8
0	medycyna	anatomicum	4
0	medycyna	anatomicz	9
0	medycyna	anatomiczno	81
0	medycyna	anatomicznyeh	15
0	medycyna	anatomicznyrna	2
0	medycyna	anatomiczue	2
0	medycyna	anatomiezllia	2
0	medycyna	anatomiezny	86
0	medycyna	anatomischy	10
0	medycyna	anatomć	45
0	medycyna	anatomja	1
0	medycyna	anatomjia	1
0	medycyna	anatomjl	8
0	medycyna	anatomopat	2
0	medycyna	anatorny	8
0	medycyna	anatosy	2
1	medycyna	anawakcyna	5
0	medycyna	anawiać	3
0	medycyna	anceum	2
0	medycyna	ancel	4
0	medycyna	anchy	1
0	medycyna	anchyloście	2
0	medycyna	antno	7
0	medycyna	ancienny	3
0	medycyna	ancient	2
0	medycyna	ancmalia	1
0	medycyna	ancić	2
0	medycyna	ancuski	2
0	medycyna	andau	2
0	medycyna	ander	9
0	medycyna	andery	33
0	medycyna	anderen	31
0	medycyna	andererseits	2
0	medycyna	andern	13
0	medycyna	andert	2
0	medycyna	andler	1
0	medycyna	andlung	1
0	medycyna	andol	2
0	medycyna	andowy	1
0	medycyna	andry	70
0	medycyna	andrewes	7
0	medycyna	andrewa	1
0	medycyna	andri	1
0	medycyna	andra	2
0	medycyna	androstina	161
0	medycyna	anemja	71
1	medycyna	anemneza	2
0	medycyna	anerekcyjny	5
0	medycyna	anergizować	2
0	medycyna	anergć	10
0	medycyna	aneson	5
0	medycyna	anestetica	2
0	medycyna	anestezynq	4
0	medycyna	anesthetica	2
0	medycyna	aneurysmatis	1
1	medycyna	aneurysmatyczny	2
0	medycyna	aneurystny	1
0	medycyna	anevrysmy	1
0	medycyna	anfang	5
0	medycyna	anfange	5
0	medycyna	anfangs	2
0	medycyna	anfangsteil	2
0	medycyna	anfertigung	3
0	medycyna	anfflackern	1
0	medycyna	anfiihręn	2
0	medycyna	angazywać	3
0	medycyna	angeborener	5
0	medycyna	angedeutet	1
0	medycyna	angefiihrten	2
0	medycyna	angelos	1
0	medycyna	angen	2
0	medycyna	anger	1
0	medycyna	angestellt	1
0	medycyna	angewiesen	2
0	medycyna	angiels	3
0	medycyna	angielskieja	2
0	medycyna	anginy	17
0	medycyna	angines	15
0	medycyna	anginć	1
0	medycyna	anginoidalny	9
0	medycyna	angia	6
0	medycyna	angiogrn	1
0	medycyna	angioksyle	20
0	medycyna	angiomy	29
0	medycyna	angiomatosis	14
0	medycyna	angiomten	1
0	medycyna	angioneurotischy	2
1	medycyna	angioneurotyczny	24
0	medycyna	angiospasmus	4
0	medycyna	angioxyl	41
0	medycyna	angióksyle	2
0	medycyna	anglais	2
0	medycyna	angłja	13
0	medycyna	angoris	3
0	medycyna	angstromy	1
0	medycyna	anguillasis	1
0	medycyna	angulańs	2
0	medycyna	anhalonium	9
0	medycyna	anianie	4
0	medycyna	anicnl	1
0	medycyna	aniculus	2
0	medycyna	aniczenie	2
0	medycyna	aniczkow	3
0	medycyna	aniczno	1
0	medycyna	aniczny	11
0	medycyna	aniern	1
0	medycyna	anigsteina	33
0	medycyna	animaj	1
0	medycyna	animał	8
0	medycyna	anin	1
0	medycyna	aniowy	2
0	medycyna	anirulia	2
0	medycyna	anisimowicz	1
0	medycyna	anisław	2
0	medycyna	anititubereuleuses	2
0	medycyna	anitschkowy	2
0	medycyna	anizacja	7
0	medycyna	anizeć	1478
1	medycyna	anizometropia	4
1	medycyna	anizotoniczny	15
1	medycyna	anizować	3
1	medycyna	aniżeć	20
0	medycyna	aniżelih	2
0	medycyna	anjiżeli	1
0	medycyna	anjon	92
0	medycyna	anklgaeticum	1
0	medycyna	ankyla	3
0	medycyna	ankylosis	7
0	medycyna	anlboceptor	2
0	medycyna	anleitung	15
0	medycyna	anliendotoksyno	2
1	medycyna	annales	377
0	medycyna	annals	54
0	medycyna	annałes	1
0	medycyna	annmcia	2
0	medycyna	anntomia	3
0	medycyna	annue	1
0	medycyna	annual	12
0	medycyna	annuella	1
0	medycyna	annulary	16
0	medycyna	annuus	1
0	medycyna	anoga	2
1	medycyna	anoksybiotyczny	1
0	medycyna	anol	2
0	medycyna	ana	2
0	medycyna	anomalć	25
1	medycyna	anomaloskopia	1
0	medycyna	anorexie	11
0	medycyna	anorexis	1
0	medycyna	anorexja	3
0	medycyna	anorlpalny	1
0	medycyna	anormal	3
0	medycyna	anormał	3
0	medycyna	anormaux	2
0	medycyna	anossa	1
0	medycyna	anowanie	3
0	medycyna	anowicz	5
0	medycyna	anoxie	1
0	medycyna	anóż	1
0	medycyna	anreliny	1
0	medycyna	anschiitz	5
0	medycyna	anselmus	3
0	medycyna	anserinum	2
0	medycyna	ansillon	1
0	medycyna	antacidum	2
0	medycyna	antago	4
0	medycyna	antagollistyczny	2
0	medycyna	antagoń	2
0	medycyna	antagonistyeznyeh	1
0	medycyna	antan	1
0	medycyna	antbracosis	1
0	medycyna	anteilny	2
0	medycyna	anter	5
0	medycyna	anterius	3
0	medycyna	anthelmin	2
0	medycyna	anthelmintica	2
0	medycyna	antlantica	1
0	medycyna	antoiny	14
0	medycyna	antokolski	1
0	medycyna	antol	4
0	medycyna	antorow	25
1	medycyna	antor	289
0	medycyna	antoxypróteinowy	2
0	medycyna	antra	18
0	medycyna	antropola	2
0	medycyna	antropologiączny	1
0	medycyna	antropologiczll	1
0	medycyna	antropologicznyeh	1
0	medycyna	antropologiezny	8
0	medycyna	antropologijać	1
0	medycyna	antropology	1
1	medycyna	antropomorfologia	5
0	medycyna	antropomorfołogia	1
1	medycyna	antrotomia	98
0	medycyna	antrum	48
0	medycyna	antyabryn	1
0	medycyna	antyalbumoza	1
0	medycyna	antyanafilaiksja	1
1	medycyna	antyanaflliiksja	2
0	medycyna	antyanamischnia	4
1	medycyna	antyatropinowy	1
0	medycyna	antyb	1
0	medycyna	antybera	1
0	medycyna	antyć	7
0	medycyna	antyfermenty	1
0	medycyna	antyformin	22
0	medycyna	antyformina	6
0	medycyna	antyforminoodporny	2
0	medycyna	antyg	4
0	medycyna	antygcn	16
0	medycyna	antygeneina	4
0	medycyna	antygenes	3
1	medycyna	antygeniczny	5
0	medycyna	antygenos	1
0	medycyna	antyger	2
1	medycyna	antygonadotropowy	3
0	medycyna	antyhormonow	11
1	medycyna	antykutina	2
1	medycyna	antyluetyczny	2
0	medycyna	antyny	1
0	medycyna	antyneuralgica	18
1	medycyna	antyneurytyczny	6
0	medycyna	antyonkatycznyoh	1
0	medycyna	antyp	1
1	medycyna	antypeptyczny	30
0	medycyna	antyperystaltyezny	1
1	medycyna	antypesyn	1
0	medycyna	antyphlogistica	2
1	medycyna	antypiretyczny	1
1	medycyna	antypirina	1
0	medycyna	antypirinia	4
0	medycyna	antypyreticum	12
0	medycyna	antyqen	3
1	medycyna	antyrachityczny	16
0	medycyna	antysep	2
0	medycyna	antyseptica	3
1	medycyna	antyserum	3
0	medycyna	antyspastica	4
0	medycyna	antystreptin	201
1	medycyna	antystreptokokowy	6
0	medycyna	antystreptyina	1
1	medycyna	antytirombiina	1
0	medycyna	antytok	3
0	medycyna	antytoksjezny	5
0	medycyna	antytoks	6
0	medycyna	antytoksycznie	4
0	medycyna	antytoxin	1
0	medycyna	antytrombiria	2
0	medycyna	antytrombokinaz	1
1	medycyna	antytrypsynowy	2
0	medycyna	antytuberculeuses	4
0	medycyna	anum	1
0	medycyna	anura	2
0	medycyna	anv	1
0	medycyna	anwenclung	1
0	medycyna	anwesenda	3
0	medycyna	anwesenheit	3
0	medycyna	anyeh	7
0	medycyna	anzeichnia	4
0	medycyna	anzeigen	1
0	medycyna	anzeiger	6
0	medycyna	aoceptiert	2
1	medycyna	aolan	98
0	medycyna	aorl	2
0	medycyna	aortay	147
0	medycyna	aortać	1
0	medycyna	aortalgjfi	1
0	medycyna	aortarna	2
0	medycyna	aortaruptura	1
0	medycyna	aortta	1
0	medycyna	aortica	3
0	medycyna	aortitis	141
0	medycyna	aórra	2
0	medycyna	apalcnica	2
0	medycyna	apalenie	33
0	medycyna	apar	2
0	medycyna	aparatow	146
0	medycyna	aparąt	1
0	medycyna	aparstnica	12
0	medycyna	apart	3
0	medycyna	apąjenie	1
0	medycyna	apeić	1
0	medycyna	apelta	48
0	medycyna	apendicitis	3
0	medycyna	apendix	2
0	medycyna	apert	30
0	medycyna	apertum	4
0	medycyna	apertus	9
0	medycyna	aphorismes	3
0	medycyna	aphtay	6
0	medycyna	apicalis	7
0	medycyna	apicitis	17
0	medycyna	apicłs	1
0	medycyna	apicolysis	3
0	medycyna	apicosan	3
0	medycyna	apikolizfl	1
1	medycyna	apikoliza	64
0	medycyna	apirheumina	1
0	medycyna	apisać	36
0	medycyna	aplanatia	1
0	medycyna	aplastyczny	120
0	medycyna	aplekarz	1
0	medycyna	apień	8
0	medycyna	apnieć	1
0	medycyna	apokaina	2
1	medycyna	apolydipsja	1
0	medycyna	apomorfinlt	1
0	medycyna	apoplexia	3
0	medycyna	apopoplexie	2
0	medycyna	aporioneuroza	1
0	medycyna	apostolak	2
1	medycyna	apotoksyno	1
0	medycyna	apotykać	3
0	medycyna	apparaissent	25
0	medycyna	apparat	7
0	medycyna	apparaty	8
0	medycyna	apparatus	14
