22.41,50.41
22.45,49.42
19.41,54.21
21.37,49.50
22.22,50.02
18.16,51.20
21.37,51.30
22.21,51.21
18.57,53.37
21.38,51.54
15.53,51.38
19.43,52.24
17.45,52.46
18.38,54.22
20.12,49.54
18.32,54.32
23.22,54.02
19.28,50.58
20.28,51.24
20.15,53.45
17.47,52.03
21.47,54.02
20.17,52.49
16.05,51.39
21.58,50.09
21.20,51.38
19.43,51.58
17.22,54.37
20.04,51.47
22.36,51.12
18.49,53.51
18.01,54.43
18.25,52.54
21.49,51.28
17.36,52.32
20.36,49.54
20.51,50.37
19.54,54.05
20.02,51.53
18.11,51.39
22.29,50.46
18.02,50.30
18.06,52.15
19.03,53.07
17.18,52.57
19.55,50.21
22.18,54.18
17.56,51.51
20.53,52.48
19.29,51.10
22.44,53.29
22.41,50.43
21.10,49.40
19.36,51.13
23.00,50.56
18.26,51.02
15.14,52.44
21.50,50.40
17.48,53.29
19.28,52.25
17.01,51.53
18.31,51.47
20.52,51.44
22.00,50.52
15.38,54.03
20.27,51.17
21.34,52.54
15.06,51.26
19.41,52.44
16.33,51.40
21.13,51.59
19.19,52.03
20.49,50.51
20.30,54.17
21.43,51.51
19.38,53.12
21.23,51.23
19.32,51.29
23.33,50.49
22.09,53.28
19.01,52.07
21.14,51.44
18.07,51.30
22.27,53.39
16.32,52.13
19.34,53.15
21.55,52.16
16.10,51.36
20.47,50.15
21.53,50.34
23.50,53.41
19.46,53.25
18.04,52.02
22.45,52.35
20.37,52.06
16.22,52.14
22.28,50.10
15.46,51.22
20.57,49.50
19.18,54.05
23.40,53.06
20.44,49.45
20.52,51.52
20.36,53.04
18.46,53.29
20.05,53.33
18.58,53.27
20.57,49.38
15.12,53.54
15.25,51.02
18.44,52.12
16.26,53.50
20.56,52.45
21.54,49.40
23.35,52.45
21.21,52.14
23.31,51.43
23.24,51.24
22.29,50.28
18.48,54.36
23.22,50.12
23.53,50.48
22.50,52.08
22.11,49.55
20.18,50.06
19.34,53.36
15.12,51.30
20.18,53.10
20.02,52.21
21.15,51.10
20.26,50.35
20.13,51.32
18.15,52.48
15.32,53.26
19.41,50.38
21.16,50.44
19.59,50.14
21.46,50.02
20.35,49.50
21.48,49.34
23.10,50.54
18.46,52.25
22.36,51.05
20.54,52.23
22.27,52.29
19.04,53.24
19.04,53.24
23.05,51.43
21.38,52.29
20.32,52.05
21.41,52.13
18.06,52.45
21.54,51.19
20.31,53.18
17.29,52.45
20.40,53.19
19.26,50.43
23.14,53.28
22.25,50.42
23.13,52.12
17.18,51.58
23.35,50.26
22.20,50.34
17.30,51.58
22.42,50.02
21.57,49.45
20.56,51.49
15.01,51.45
23.02,53.24
21.28,49.44
18.40,54.42
22.27,51.19
16.49,53.26
20.57,51.14
21.12,51.28
22.58,53.24
16.12,51.04
22.17,49.54
19.16,50.13
21.38,49.43
21.02,51.31
21.19,51.26
21.03,53.09
22.18,53.17
20.44,53.32
17.19,51.01
22.55,54.13
16.33,51.32
16.03,51.36
19.45,50.12
18.16,52.32
20.45,53.58
22.17,51.36
18.29,53.31
22.10,50.23
19.58,51.48
20.18,50.39
21.19,49.53
20.14,49.47
20.35,52.36
20.19,53.50
23.04,50.29
21.51,51.02
21.14,52.09
23.08,53.01
17.11,51.38
16.52,53.07
21.28,53.14
22.41,53.53
18.13,53.55
18.06,51.46
15.54,53.17
21.49,52.13
20.21,49.34
19.09,50.41
16.27,52.10
22.09,50.20
23.35,51.06
17.31,53.32
19.30,51.13
22.28,51.29
20.49,49.35
20.28,52.16
22.25,49.59
21.15,52.04
22.01,51.14
15.52,52.04
15.53,54.02
15.03,54.01
20.59,52.50
17.55,53.54
18.12,54.20
19.00,50.15
18.32,51.54
21.28,51.17
18.10,52.19
21.58,51.19
20.29,50.16
16.35,52.30
22.42,51.54
16.46,51.02
17.29,52.59
16.52,54.15
17.59,51.17
17.34,53.34
21.23,54.05
20.37,50.53
18.59,51.14
19.52,52.16
18.01,50.05
20.34,50.36
18.27,53.16
19.07,52.55
19.15,53.36
17.16,52.35
20.46,54.06
18.11,52.22
21.20,52.24
23.20,52.35
17.10,52.20
19.18,51.13
21.27,50.40
18.26,51.25
19.34,50.20
19.55,50.56
19.14,51.21
22.31,52.47
20.38,51.32
20.18,50.00
17.26,52.37
21.58,51.44
18.55,52.15
15.12,52.47
19.22,50.56
22.55,53.18
19.37,51.02
17.51,51.23
17.14,51.42
22.41,53.06
16.59,54.27
21.11,52.21
20.01,52.14
22.27,51.39
20.06,50.08
17.04,53.54
22.37,51.55
19.38,51.06
18.27,54.16
21.47,50.14
21.56,53.24
21.00,53.59
15.58,51.57
19.49,51.45
17.37,52.13
21.26,49.48
22.23,53.01
21.29,52.04
17.14,54.14
18.39,52.12
15.34,54.10
23.29,50.38
22.57,51.48
16.48,52.21
17.22,53.50
18.43,52.47
19.41,50.47
18.16,52.13
20.13,50.12
19.01,50.44
18.50,51.21
21.08,52.05
23.05,52.12
19.20,51.45
20.25,51.12
22.04,51.25
21.35,50.36
22.37,52.22
21.49,49.43
17.56,53.19
21.08,54.10
21.51,52.25
20.51,49.41
18.29,54.36
22.09,52.35
16.32,51.03
17.13,52.24
16.11,54.11
20.34,50.11
16.39,52.05
18.34,52.11
17.58,54.07
16.02,51.45
17.39,51.55
22.04,52.11
19.09,52.32
21.04,51.19
22.26,54.10
18.54,53.10
18.54,53.10
20.26,51.53
19.10,50.36
21.33,51.35
20.18,53.19
20.01,50.29
17.27,51.49
18.21,51.48
15.36,51.45
17.05,52.15
16.59,53.23
19.57,50.03
19.58,50.05
20.05,50.05
19.55,50.01
19.58,50.04
18.26,52.16
22.40,49.47
22.06,50.03
20.59,52.55
23.14,50.33
23.12,54.07
21.09,53.02
23.11,50.59
20.07,50.54
18.15,51.30
23.22,50.56
22.14,50.55
21.31,49.31
16.59,51.47
19.35,50.34
18.10,54.46
21.46,49.42
15.06,52.02
17.22,51.28
19.10,52.16
16.03,51.09
17.26,51.41
21.56,54.05
18.19,52.41
19.17,50.58
23.23,50.35
23.47,53.16
22.53,53.17
18.08,50.01
22.42,51.01
16.51,51.51
19.38,50.08
22.21,50.25
15.00,52.35
15.29,53.05
17.22,52.07
18.27,52.12
20.47,53.09
22.33,49.48
22.12,51.48
16.49,51.58
16.00,52.53
19.28,52.11
20.08,50.27
17.14,52.03
19.04,53.20
22.44,50.25
20.02,53.05
22.31,53.01
16.15,51.14
21.17,50.58
22.12,51.24
21.29,50.18
19.34,53.24
16.19,52.22
19.22,52.14
23.39,53.31
18.56,53.44
16.05,52.33
20.27,49.46
22.54,50.02
21.49,52.02
17.57,52.12
20.56,52.25
16.10,51.13
16.15,51.09
21.34,53.11
20.14,54.19
19.37,50.41
20.32,52.24
16.34,51.51
20.36,52.16
20.56,52.05
15.16,51.01
23.01,52.08
23.29,50.59
22.26,50.16
17.45,54.33
19.19,51.09
19.19,50.07
18.55,54.07
19.49,53.16
20.35,54.07
20.25,49.43
17.56,54.28
18.14,54.04
19.56,51.54
18.48,51.01
21.18,49.40
15.00,51.38
17.15,53.30
19.10,52.51
17.24,53.59
20.31,49.51
21.30,50.44
16.34,51.55
19.11,52.51
20.10,53.06
23.24,53.44
21.40,51.09
17.48,54.06
18.41,53.18
21.01,50.05
18.24,51.49
19.46,50.03
21.57,52.23
18.13,53.32
23.08,50.09
18.56,52.45
15.18,51.07
22.37,51.27
16.31,52.51
19.45,53.30
21.56,49.56
18.23,53.52
18.46,53.03
19.10,52.24
18.02,53.28
16.12,51.24
22.34,51.14
15.15,52.31
20.03,51.37
15.31,51.01
20.15,54.04
16.53,52.21
19.51,53.07
18.50,52.33
23.31,50.20
22.55,51.21
19.46,52.59
19.13,51.45
18.26,51.22
18.07,54.34
16.11,52.27
15.35,51.07
17.55,52.57
20.51,49.32
23.22,50.39
19.21,51.05
21.05,50.47
15.18,52.20
19.17,52.22
22.14,50.04
20.17,49.52
22.53,52.59
19.05,53.31
19.08,51.36
21.37,51.48
23.43,50.32
21.53,51.09
19.24,50.26
19.37,50.28
20.26,49.34
17.33,54.47
22.53,51.18
19.12,52.03
17.52,54.36
18.06,51.13
19.48,51.11
15.37,53.38
17.15,53.16
21.42,52.32
23.11,51.54
20.53,52.20
22.04,53.11
21.32,50.34
23.02,51.03
20.15,50.57
22.43,52.13
20.36,49.44
19.56,52.06
19.28,51.47
19.24,51.48
19.27,51.43
19.23,51.46
19.27,51.47
19.33,51.46
18.28,53.08
18.00,50.47
21.09,50.25
18.17,51.10
17.28,52.31
22.57,50.23
20.29,49.37
22.23,51.56
20.05,53.48
21.02,49.43
21.34,53.22
18.36,53.06
19.54,51.59
21.34,51.42
21.24,51.46
21.45,50.23
20.03,51.57
21.06,52.52
18.24,51.57
19.02,54.02
16.29,51.13
16.30,54.18
20.06,52.28
19.44,53.55
22.02,52.42
20.16,50.49
15.27,51.33
22.02,53.18
16.18,54.07
17.05,52.58
15.16,53.23
21.06,52.20
22.20,50.02
19.22,54.03
22.16,51.23
19.47,51.07
20.43,50.54
15.03,53.30
22.57,49.48
22.47,51.14
16.06,51.04
20.57,50.17
16.58,54.00
21.50,53.09
21.50,51.53
23.31,50.44
19.59,50.10
20.53,52.09
23.37,53.02
20.23,50.30
22.19,51.31
20.02,50.21
20.33,50.56
15.57,52.23
22.06,52.28
21.48,49.38
16.58,51.39
21.26,50.17
17.30,52.40
23.03,52.20
16.04,54.16
19.08,50.27
17.20,52.45
17.40,51.23
15.53,52.36
15.34,52.31
22.48,51.59
16.44,51.12
21.35,53.48
19.10,53.51
17.58,51.32
22.54,51.42
20.39,52.07
23.08,52.32
19.32,54.13
22.56,51.13
17.17,51.32
20.05,54.01
21.53,53.57
16.04,51.16
19.50,53.46
18.55,54.01
17.30,52.13
21.33,52.11
23.54,50.39
16.05,53.20
21.03,51.11
21.03,51.08
20.23,53.07
20.12,52.18
19.43,54.11
20.29,51.01
20.02,51.22
19.33,52.46
22.20,50.45
20.43,51.42
17.57,52.39
22.07,52.16
18.29,51.11
22.48,53.25
20.37,50.45
19.56,53.55
22.31,52.13
18.41,53.51
16.50,52.14
19.56,50.39
21.06,49.44
19.42,51.30
21.18,53.52
17.36,53.15
21.49,52.10
19.17,50.49
20.04,49.41
20.31,51.59
16.17,51.03
17.00,52.34
18.15,51.56
19.11,50.56
19.08,50.14
19.20,50.35
21.21,53.23
20.48,52.06
20.06,50.40
17.35,53.09
22.13,51.17
17.43,51.04
23.32,52.55
23.45,52.51
23.20,50.21
20.21,52.32
20.48,52.36
20.45,49.34
17.25,52.22
20.25,53.21
20.04,52.04
21.54,49.52
17.41,52.28
16.22,51.42
22.23,51.07
22.42,51.33
20.05,49.38
15.43,51.35
19.29,50.38
23.03,50.48
22.38,51.21
20.13,50.02
21.02,52.25
18.54,52.50
16.24,51.33
22.08,50.31
21.38,50.13
19.11,51.05
21.46,50.26
18.12,54.08
22.21,50.20
21.05,50.52
15.43,51.48
20.11,52.09
17.45,54.33
17.06,52.58
18.43,53.38
20.22,50.08
15.44,51.42
20.38,52.39
19.35,53.26
20.34,51.37
17.25,52.05
19.12,52.18
22.43,52.53
18.00,51.43
22.58,53.55
22.05,51.39
15.08,53.40
15.23,51.12
21.54,53.14
16.15,51.48
15.01,52.54
19.35,51.48
19.28,52.35
23.33,53.38
19.06,54.13
20.43,52.26
20.15,51.53
20.49,50.19
20.42,49.37
19.00,54.03
16.08,52.19
20.27,49.55
21.32,49.37
22.13,49.47
22.19,52.41
23.05,52.28
16.49,52.38
16.55,51.18
21.39,50.41
18.53,51.58
21.15,52.43
16.31,52.42
22.58,50.19
20.19,49.32
17.40,51.34
20.33,51.31
19.31,50.27
20.33,52.47
16.51,53.32
22.30,54.02
20.56,50.13
23.02,50.10
21.04,50.28
17.23,51.12
19.04,50.17
22.40,52.09
21.31,53.04
18.52,52.11
20.30,53.47
19.16,50.45
20.17,53.35
15.22,51.04
16.24,52.19
20.43,50.15
21.25,50.49
18.13,51.44
20.43,52.55
20.17,51.23
21.59,51.09
19.34,52.16
18.01,52.30
23.20,52.42
22.48,49.53
20.08,54.07
20.59,51.19
21.57,53.48
18.21,53.36
21.26,51.58
18.12,53.47
15.25,51.20
18.29,53.43
21.26,50.31
19.23,53.10
21.29,49.38
18.36,52.16
18.04,53.11
18.43,52.38
15.01,53.36
18.48,51.18
18.57,54.13
21.35,53.05
16.26,52.38
15.58,53.38
21.23,50.51
18.03,52.23
19.58,53.42
21.36,50.06
22.52,51.30
21.53,52.48
17.49,51.38
22.37,51.35
18.37,51.21
17.56,51.25
19.08,50.02
21.15,52.07
15.43,51.51
19.17,51.58
21.40,50.53
20.48,52.13
19.22,51.40
21.02,50.24
19.43,52.18
21.31,50.26
19.00,51.09
17.04,51.37
18.05,52.48
18.34,53.15
22.28,52.18
20.06,51.19
17.41,54.13
22.55,51.38
21.42,51.58
19.12,51.57
19.40,54.04
20.47,53.39
16.11,51.02
22.40,50.00
18.03,50.15
21.07,50.58
18.38,51.08
18.42,53.56
15.18,53.02
22.34,52.34
17.49,51.16
16.14,51.38
18.44,51.49
17.07,51.46
21.02,52.04
17.04,51.53
22.51,51.08
20.51,52.11
19.28,52.04
22.05,53.11
21.20,53.45
20.27,50.53
15.49,51.07
20.08,54.14
15.02,51.15
20.44,50.42
19.05,50.05
21.32,51.57
19.39,50.29
21.17,49.59
16.45,53.10
20.32,50.32
21.27,51.29
19.41,51.24
18.30,52.33
21.48,53.38
23.23,51.59
22.49,52.18
15.11,51.04
17.47,51.53
20.56,49.56
23.16,53.54
19.42,52.33
21.04,52.59
20.23,52.38
19.56,54.16
20.01,53.16
15.16,53.48
18.47,53.18
16.16,52.31
20.44,51.55
17.17,52.28
19.09,50.43
18.57,51.53
23.13,51.41
20.36,49.35
20.43,52.07
17.14,51.48
21.01,52.38
16.41,54.07
21.38,51.27
16.04,51.36
18.09,50.14
16.43,52.47
21.17,50.26
16.06,53.45
20.44,52.28
22.05,51.12
16.48,51.46
18.57,51.02
19.13,50.41
16.42,54.30
22.50,52.55
20.22,51.32
21.25,52.20
17.29,54.29
22.32,50.23
22.14,50.47
20.43,51.31
21.52,54.08
16.55,52.25
16.54,52.23
16.47,52.27
17.01,52.23
16.56,52.25
16.56,52.23
19.12,53.46
18.27,51.03
20.59,51.57
16.23,51.17
20.58,51.41
22.26,53.42
20.17,50.12
22.32,49.54
16.52,51.22
18.12,53.20
18.38,54.16
20.48,52.10
20.53,53.01
17.15,53.48
20.22,50.00
21.29,50.12
19.52,51.06
18.54,52.20
15.05,53.06
16.18,52.01
15.47,51.32
22.47,49.48
22.39,54.15
22.35,52.17
22.29,50.03
18.17,54.23
17.50,51.35
18.37,51.58
21.45,51.19
19.31,50.48
20.38,51.22
15.40,52.35
22.19,53.22
20.55,51.28
18.19,54.12
19.08,50.23
15.46,52.28
18.41,54.11
22.59,51.18
18.24,54.44
21.58,51.25
21.05,52.43
23.11,54.15
20.42,53.43
20.21,51.59
16.50,52.17
22.08,50.34
17.41,52.10
23.33,50.33
20.07,52.47
18.48,52.51
20.08,49.50
20.14,50.20
22.47,53.59
22.50,50.46
21.07,50.13
19.59,50.43
20.51,50.05
21.10,51.24
19.12,53.05
19.27,51.04
21.57,50.41
21.17,50.12
20.16,51.04
15.27,53.40
22.50,49.57
15.52,51.34
19.53,52.35
20.05,52.57
20.33,52.01
18.31,52.38
20.14,50.15
22.25,53.25
23.02,52.22
21.11,52.25
18.56,53.23
22.38,51.48
22.42,53.44
16.16,52.09
21.02,50.41
22.14,50.12
21.59,50.16
17.44,51.43
20.55,52.08
19.26,52.26
20.16,51.46
23.37,50.14
16.52,51.36
15.56,53.52
15.33,53.15
18.20,54.37
20.34,52.57
23.18,51.06
23.16,51.07
18.09,50.19
22.24,52.23
15.24,53.46
21.09,54.03
15.00,54.04
19.51,51.11
19.13,50.52
17.39,52.43
19.23,52.58
16.59,52.45
19.53,51.49
18.56,53.33
18.17,52.54
19.47,51.40
16.45,52.31
22.39,49.54
23.18,52.08
21.37,50.03
23.09,51.52
19.46,52.54
17.31,51.46
21.22,53.29
19.38,51.18
22.36,49.57
21.24,52.53
21.34,53.39
23.36,51.14
20.13,51.19
16.16,51.31
22.16,50.27
22.59,50.53
18.36,51.02
16.24,51.11
18.24,54.34
18.59,51.19
20.35,51.26
22.58,54.19
22.26,53.06
22.51,51.02
19.56,53.23
19.31,53.59
17.51,51.09
18.10,52.04
16.50,52.48
16.40,51.48
21.08,49.53
18.57,53.51
21.57,51.37
21.53,49.34
15.32,53.56
21.32,53.56
19.24,53.04
21.12,50.32
19.03,51.14
21.21,52.43
17.06,53.46
21.27,51.08
20.18,51.36
21.38,53.03
21.02,49.48
22.01,50.03
21.21,52.51
20.31,50.00
18.03,52.09
19.30,51.40
22.18,52.30
17.27,53.10
20.31,51.44
18.53,53.40
21.23,50.51
21.51,52.38
23.11,49.32
21.39,50.39
21.45,50.41
19.52,52.20
22.13,49.33
15.24,52.44
22.53,52.19
23.27,51.16
19.50,50.46
23.21,54.06
22.40,51.26
21.04,52.31
22.19,51.42
19.02,51.31
20.04,50.35
21.42,50.04
21.12,49.37
21.01,54.16
17.32,53.27
16.18,54.13
17.47,53.13
23.27,53.33
21.45,51.33
22.17,52.11
16.00,52.03
15.48,51.46
23.10,51.12
15.12,51.08
19.02,50.18
22.52,52.26
20.01,52.53
22.36,51.38
18.54,51.12
15.32,54.02
22.37,50.11
21.37,52.06
23.20,51.00
21.29,51.06
18.44,51.36
17.53,54.22
16.05,52.39
17.59,51.38
19.40,52.52
19.14,50.28
16.29,53.37
20.34,50.49
23.23,50.45
20.24,50.20
19.51,50.14
18.27,54.05
21.15,51.19
20.51,51.07
15.27,52.09
19.21,52.52
23.22,50.51
20.08,51.58
17.09,52.40
21.21,49.45
18.23,51.10
18.32,53.48
22.08,52.07
19.37,53.01
20.53,52.28
21.06,49.59
18.20,52.29
15.29,52.36
20.17,50.23
16.04,51.53
23.34,51.46
19.20,50.17
20.09,51.23
16.39,54.22
15.42,53.53
20.05,50.15
19.56,52.23
17.53,52.17
19.58,50.36
19.58,51.51
17.02,54.28
18.41,53.46
17.13,54.40
21.19,51.56
20.27,50.42
21.41,51.44
20.13,52.14
20.28,52.42
18.21,51.18
22.07,50.14
22.16,52.24
22.42,52.59
23.30,53.24
18.14,53.05
21.47,51.08
20.53,50.22
21.17,52.33
18.12,54.17
18.30,52.23
20.43,52.47
18.33,54.26
21.09,53.51
23.05,51.31
19.08,50.17
23.20,51.46
17.37,51.28
17.41,53.24
22.46,51.21
19.30,50.00
21.31,54.13
22.05,50.34
22.12,51.53
21.33,52.18
19.38,52.37
20.59,51.33
15.08,53.25
18.10,53.59
22.57,52.11
21.04,51.02
20.51,52.15
22.11,53.56
15.40,52.52
18.13,52.11
19.12,54.03
15.02,53.20
18.32,53.58
19.58,52.38
23.18,51.29
19.25,53.51
21.51,50.16
22.56,50.14
21.56,52.57
20.38,49.34
19.10,53.56
23.11,50.49
21.10,50.34
20.24,53.39
22.10,53.23
18.06,51.55
20.33,51.09
19.06,54.20
22.17,52.34
16.41,52.17
17.57,54.13
21.54,52.33
21.58,51.58
18.30,53.19
20.56,50.26
21.38,52.25
20.25,50.57
21.06,51.39
19.35,51.54
17.49,52.19
20.17,52.54
19.24,52.19
15.31,52.53
19.08,51.08
18.10,52.38
22.27,51.03
21.47,49.52
22.58,49.53
17.35,54.06
20.27,53.01
18.46,54.01
15.19,53.17
20.50,51.03
23.06,53.35
22.16,52.16
16.53,52.28
15.37,52.05
19.52,51.22
21.16,52.13
15.07,52.27
17.46,54.14
15.04,51.04
19.12,51.11
19.44,50.17
22.58,50.46
23.20,53.13
22.57,52.57
23.12,50.25
19.21,53.43
22.56,54.06
17.04,52.24
17.43,51.18
21.18,53.01
18.59,51.42
17.07,53.02
16.34,52.36
22.19,50.52
15.41,52.16
19.37,52.23
22.59,50.42
16.41,53.43
19.48,50.38
19.07,51.20
21.04,50.19
22.18,53.34
20.38,50.08
19.34,52.56
18.20,51.41
20.59,53.34
21.13,52.50
18.14,54.29
22.33,52.52
21.14,49.49
16.15,51.43
15.32,51.34
20.07,53.01
23.07,53.41
19.02,53.56
19.10,54.20
17.45,53.01
23.40,53.17
22.06,52.56
20.51,51.14
16.36,53.10
21.00,50.36
23.04,54.15
16.26,51.25
18.18,52.22
18.10,53.43
16.32,52.01
21.59,53.02
17.01,52.05
16.35,51.09
17.16,52.14
20.15,53.55
15.25,51.53
22.41,51.12
15.47,53.47
15.32,52.15
18.26,53.25
19.06,53.27
19.33,53.09
20.46,52.41
15.54,51.01
16.10,54.07
16.31,51.52
17.07,51.02
21.13,53.34
22.20,54.00
21.55,50.05
18.56,52.02
20.50,51.59
21.43,51.00
23.24,50.32
21.41,50.35
22.45,50.21
21.36,49.43
16.40,52.28
21.00,50.02
18.05,50.35
16.50,53.21
19.02,50.27
18.43,54.06
21.27,51.20
23.50,50.32
20.25,52.12
23.37,52.05
22.53,50.34
19.28,52.45
21.27,52.26
19.31,54.19
23.25,50.27
20.02,51.32
18.43,52.31
18.37,53.02
15.04,52.19
23.01,51.08
18.32,54.10
21.50,51.42
21.44,53.02
22.33,50.10
16.28,53.03
22.41,53.21
15.52,52.22
18.01,51.10
15.15,54.04
15.44,52.02
17.06,54.12
22.33,51.59
19.28,50.10
17.04,51.18
22.02,50.05
17.49,52.34
23.44,50.49
19.46,50.19
22.09,50.51
17.51,53.36
17.20,54.07
21.03,49.54
20.59,50.31
23.26,51.53
16.08,53.11
18.18,52.04
20.17,52.22
18.05,50.44
18.30,52.01
22.45,50.49
21.44,53.23
23.03,53.01
21.28,50.22
19.32,51.36
17.28,51.22
16.15,53.55
19.00,50.06
22.02,49.58
22.46,53.12
20.19,49.44
22.22,49.34
23.41,50.37
23.39,50.55
16.27,51.02
19.55,51.36
16.44,53.04
22.29,51.48
22.17,50.30
23.48,50.27
22.07,51.36
18.48,51.58
18.23,53.13
23.12,51.24
22.09,51.00
16.51,54.35
15.45,54.13
21.08,49.31
22.56,51.28
21.18,50.16
18.00,50.22
16.27,53.16
17.28,52.54
21.12,51.47
18.38,53.35
21.02,52.12
21.03,52.09
20.59,52.12
21.10,52.12
21.03,52.17
21.01,52.13
20.56,52.14
20.56,52.16
